ID,Area,City,Restaurant,Price,Avg ratings,Food type,Latitude,Longitude,Geocode Precision
8751,Kankurgachi,Kolkata,Caafe 360 Degree- Kakurgachi,500,3.9,"Italian,Chinese",22.585,88.39,Locality (matched)
8766,Ashok Nagar,Bangalore,Beijing Bites,450,4.2,Chinese,12.9843,77.5936,Locality (matched)
8856,Thousand Lights,Chennai,Ox & Tomato,500,4.4,"Italian,Pizzas,Pastas,Desserts,Continental,Salads",13.0569,80.254,Locality (matched)
8894,Mylapore,Chennai,Fresh Baked Goodness,250,4.7,Bakery,13.0339,80.2695,Locality (matched)
8912,Taltala,Kolkata,Subway,350,4.3,Fast Food  Healthy Food  Salads  Snacks  Desserts  Beverages,22.562,88.358,Locality (matched)
8952,Alwarpet,Chennai,Absolute Thai,1400,4.4,"Thai,Pan-Asian",13.0339,80.254,Locality (matched)
9014,West Marredpally,Hyderabad,Triple A Bakery,100,3.9,Italian  Bakery,17.446,78.5,Locality (matched)
9035,Powaiandheri East,Mumbai,Forks And Spoons (Gourmet Chinese & Thai),200,4.1,"Chinese,Thai,Pan-Asian,Oriental,Beverages,Snacks,Seafood,Mughlai,Tibetan,Combo,European,Turkish,Asian,British,Salads,German",19.1136,72.8697,Locality (substring match: 'andheri east')
9052,Santacruz East,Mumbai,Subway,350,4.4,"Fast Food,Salads,Snacks,Desserts,Beverages",19.0822,72.8416,Locality (matched)
9058,Thousand Lights,Chennai,Sandy'S,700,4.3,"Desserts,Continental",13.0569,80.254,Locality (matched)
9098,Nungambakkam,Chennai,Mexicano Griller,800,3.9,"Mexican,Continental",13.0569,80.2425,Locality (matched)
9104,Vasanth Nagar,Bangalore,Rolls On Wheels,300,4.3,Fast Food,12.9899,77.5926,Locality (matched)
9113,Thousand Lights,Chennai,Tuscana Pizzeria,1200,4.1,Italian,13.0569,80.254,Locality (matched)
9121,Thousand Lights,Chennai,Mamagoto,900,4.3,"Chinese,Asian,Pan-Asian,Thai,Oriental",13.0569,80.254,Locality (matched)
9127,Nungambakkam,Chennai,Eatza Pizza,600,4.1,"Italian,Pizzas",13.0569,80.2425,Locality (matched)
9215,Bidhannagar,Kolkata,Veg Dhaba,100,4,"North Indian,Indian,Combo,Chinese,Healthy Food",22.585,88.418,Locality (matched)
9235,Kasba,Kolkata,Glace Patisserie,250,4.4,"Desserts,Bakery,Salads,Continental,Fast Food,Snacks,Pastas",22.514,88.38,Locality (matched)
9250,Gopalapuram,Chennai,Bayleaf Otg (On The Go),250,4.4,"Bengali,North Indian,Biryani,Street Food",13.045,80.257,Locality (matched)
9292,Murad Nagar,Hyderabad,Food Zone 2,300,4,"Mughlai,Chinese,Tandoor",17.376,78.485,Locality (matched)
9304,Redhills,Hyderabad,Rayalaseema Ruchulu,450,4,"South Indian,Biryani,Rayalaseema",17.402,78.461,Locality (matched)
9317,Andheri East,Mumbai,Food Rush,550,4,"Mughlai,North Indian,Chinese",19.1136,72.8697,Locality (matched)
9344,Vadapalani,Chennai,King Sandwich,200,4.3,Fast Food,13.0503,80.2121,Locality (matched)
9368,Alwarpet,Chennai,Sachin Ka Dhabba,500,4.1,"Punjabi,North Indian,Chinese",13.0339,80.254,Locality (matched)
9371,Mohammed Wadi,Pune,Big Daddy'S,250,4.1,"Fast Food,American,Italian,Beverages",18.46,73.92,Locality (matched)
9390,Garfa,Kolkata,Maa Trinayani,200,4.2,"Mughlai,Indian,Chinese,Biryani",22.504,88.382,Locality (matched)
9415,Ashok Nagar,Bangalore,Smoor,300,4.3,"Desserts,Asian,Beverages,Bakery,Italian,Continental,Pizzas,Italian-American",12.9843,77.5936,Locality (matched)
9454,Kothrud,Pune,Cafe Eastwood,700,4.4,"North Indian,Continental",18.5074,73.8077,Locality (matched)
9476,Kondhwa,Pune,Jazz Pizza,300,3.9,"Italian,Pizzas,Fast Food",18.4633,73.893,Locality (matched)
9502,T. Nagar,Chennai,10 Downing Street,1000,4,"Indian,Continental,Tandoor",13.0418,80.2341,Locality (matched)
9577,Marol Sakinaka,Mumbai,The Bar Stock Exchange,1300,2.9,"North Indian,Mexican,Continental,Italian",19.1073,72.8873,Locality (matched)
9739,Pitampura,Delhi,Mikky Peshawari Chicken & Fish (Since 1998),250,4,"North Indian,Mughlai,Tandoor,Kebabs,Indian,Beverages,Biryani,Punjabi,Seafood,Afghani,Thalis,Combo,Snacks,Barbecue,Home Food,Lucknowi",28.6942,77.131,Locality (matched)
9755,Pitam Pura,Delhi,Shake Square,250,3.9,"Ice Cream,Beverages,Fast Food,Italian,Desserts",28.6942,77.131,Locality (matched)
9757,Pitam Pura,Delhi,Shut Up & Eat,250,4.1,Indian,28.6942,77.131,Locality (matched)
9777,Near Rupbani Cinema,Kolkata,Koshe Kosha-Hatibagan,500,4.4,Bengali,22.5726,88.3639,City-level (approximate fallback)
9781,Bhowanipore,Kolkata,Bikers Cafe,1100,4.2,"Italian,Desserts,Continental",22.527,88.345,Locality (matched)
9782,Bidhannagar,Kolkata,Legacy Of China,400,4.1,"North Indian,Chinese,Fast Food",22.585,88.418,Locality (matched)
9786,East Kolkata Township,Kolkata,Royal Jade,450,4.5,Chinese,22.535,88.415,Locality (matched)
9850,Thousand Lights,Chennai,The Marina,1500,4.4,Seafood,13.0569,80.254,Locality (matched)
9862,Santacruz East,Mumbai,Pizza Hut,300,3.8,"Pizzas,Fast Food",19.0822,72.8416,Locality (matched)
9883,Vadapalani,Chennai,Hotel Pandia'S,400,4.2,"Chettinad,North Indian,Chinese,South Indian,Biryani",13.0503,80.2121,Locality (matched)
9911,Ashok Nagar,Bangalore,Fresh Pressery Cafe,1000,4.2,"Italian,Salads,Healthy Food,French",12.9843,77.5936,Locality (matched)
9923,Thousand Lights,Chennai,Bombay Brasserie,900,4.3,Indian,13.0569,80.254,Locality (matched)
9932,Mylapore,Chennai,Kaidi Kitchen,900,4.5,"North Indian,Chinese,Mexican,Italian,Thai,Lebanese",13.0339,80.2695,Locality (matched)
9979,South Kolkata,Kolkata,Chopstick - Ballygunge,400,3.7,Chinese,22.5,88.345,Locality (matched)
9984,Lake Town,Kolkata,Chennai Xpress,300,4.1,"South Indian,North Indian,Chinese,Beverages",22.605,88.395,Locality (matched)
10062,Somajiguda,Hyderabad,Kritunga Restaurant,500,4,"Biryani,Andhra,Rayalaseema,South Indian,North Indian,Chinese",17.423,78.459,Locality (matched)
10085,Murad Nagar,Hyderabad,Bakers Street,250,4.2,Bakery  Continental,17.376,78.485,Locality (matched)
10094,Pulikeshi Nagar,Bangalore,Delicacy,400,4.2,"Chinese,Thai",12.995,77.61,Locality (matched)
10113,Anna Nagar,Chennai,Coco Jaunt 1728,500,4.3,"Bakery,Cafe",13.085,80.2101,Locality (matched)
10178,Kilpauk,Chennai,Parfait Cakes N Bakes,300,3.5,"Bakery,Desserts",13.085,80.241,Locality (matched)
10186,Kilpauk,Chennai,Wangs Kitchen,350,4.1,"Chinese,Fast Food,Asian",13.085,80.241,Locality (matched)
10208,Rohini,Delhi,Burger King,350,4.3,"American,Fast Food",28.7041,77.1025,Locality (matched)
10212,Ashok Nagar,Bangalore,Hotel Tom'S Restaurant,400,4.4,"Mangalorean,Biryani,Seafood,Chinese,North Indian,Desserts,South Indian,Combo",12.9843,77.5936,Locality (matched)
10238,Ashok Nagar,Bangalore,Smoke House Deli,800,4.5,"European,Italian,American,Pastas,Salads,Juices,Desserts,Combo",12.9843,77.5936,Locality (matched)
10275,Anna Nagar,Chennai,Kim Ling,800,4.4,Chinese,13.085,80.2101,Locality (matched)
10285,Rohini,Delhi,Bombay Indianese Treat,300,2.9,Chinese,28.7041,77.1025,Locality (matched)
10298,Sector 7 Rohini,Delhi,Chalte Firte Momos & Special Foods,200,3.8,"Chinese,Fast Food,North Indian",28.718,77.122,Locality (matched)
10312,Sector 8 Rohini,Delhi,Patiala Shahi Chicken Corner,400,4.1,"North Indian,Beverages",28.713,77.126,Locality (matched)
10323,Prashant Vihar Rohini,Delhi,Subway,350,4.1,"Fast Food,Salads,Snacks,Desserts,Beverages",28.705,77.135,Locality (matched)
10327,Sector 14 Rohini,Delhi,Pooran'S Ambala Wale,250,4,"North Indian,Chinese",28.73,77.125,Locality (matched)
10336,Rohini,Delhi,Chit Chat,300,4.3,"North Indian,Chinese",28.7041,77.1025,Locality (matched)
10362,Shyam Bazar,Kolkata,Aminia- Hatibagan,500,4.3,"Biryani,Mughlai,North Indian,Indian,Kebabs,Tandoor",22.599,88.372,Locality (matched)
10367,Shyam Bazar,Kolkata,Pizza Hut,350,4.1,Fast Food  Pizzas,22.599,88.372,Locality (matched)
10376,Jodhpur Park,Kolkata,Hanglaatherium,350,4.3,"Biryani,Indian",22.503,88.362,Locality (matched)
10389,Prashant Vihar Rohini,Delhi,Bombay Bar-Be-Que,400,4.2,Indian,28.705,77.135,Locality (matched)
10475,Kachiguda,Hyderabad,Urban Munchies,150,2.9,"Ice Cream,Desserts",17.3843,78.5013,Locality (matched)
10485,Visharant Wadi,Pune,Rk Pure Veg,300,3.8,"Mughlai,North Indian,Chinese",18.567,73.872,Locality (matched)
10502,Visharant Wadi,Pune,Afc American Fried Chicken,300,4,Fast Food,18.567,73.872,Locality (matched)
10522,Park Street Area,Kolkata,Flurys Park Street,1000,4.5,Continental,22.552,88.352,Locality (matched)
10525,Ballygunge,Kolkata,The Wall,1300,4.1,"Chinese,Seafood,Thai,Japanese",22.528,88.366,Locality (matched)
10537,Mylapore,Chennai,Grill Box,600,4.3,"Tandoor,North Indian,Chinese,South Indian",13.0339,80.2695,Locality (matched)
10549,Bkc,Mumbai,Brijwasi Sweets Original Since 1946,150,4.2,"Street Food,Desserts,Sweets",19.0668,72.8681,Locality (matched)
10575,Langford Gardens,Bangalore,Pizza Hut,600,3.8,"Pizzas,Fast Food",12.955,77.6023,Locality (matched)
10601,Ballygunge,Kolkata,6 Ballygunge Place Ballygunge,1000,4.5,Bengali,22.528,88.366,Locality (matched)
10730,Banjara Hills,Hyderabad,Radisson Blu Plaza Delivery,1200,3.7,"Chinese,Biryani,North Indian",17.4156,78.4347,Locality (matched)
10731,Near 7 Point Crossing,Kolkata,Arsalan Park Circus,700,4.3,Biryani  Mughlai  North Indian  Indian  Kebabs  Tandoor  Awadhi,22.5726,88.3639,City-level (approximate fallback)
10750,Lakdikapul,Hyderabad,Shahji Ka Dhaba,400,4.3,"North Indian,Chinese",17.403,78.465,Locality (matched)
10806,Andheri East,Mumbai,Gurukripa,500,4.3,North Indian  Chinese  Seafood,19.1136,72.8697,Locality (matched)
10834,T. Nagar,Chennai,Basil With A Twist,1500,4.1,"Continental,European,Salads,Italian",13.0418,80.2341,Locality (matched)
10847,Gultekdi,Pune,Kaveri,500,4.2,"Maharashtrian,Punjabi,Seafood",18.488,73.867,Locality (matched)
10852,Hadapsar,Pune,Indian Tadka - Taste Punjab Da,300,3.9,"North Indian,Indian,Biryani,Chinese,Punjabi",18.5089,73.926,Locality (matched)
10855,Ballygunge,Kolkata,Wise Owl Steak House,1000,4,"Continental,European",22.528,88.366,Locality (matched)
10951,Mumbai,Mumbai,Hanuman Restaurant,700,4.5,"Street Food,North Indian,Chinese,South Indian,Fast Food",19.076,72.8777,Locality (matched)
10972,Andheri East,Mumbai,Cocoon - Dragonfly Hotel,400,4.4,North Indian  Chinese,19.1136,72.8697,Locality (matched)
11043,Alwarpet,Chennai,Truly Scrumptious,350,4.5,"Ice Cream,Desserts,Bakery",13.0339,80.254,Locality (matched)
11051,Kodambakkam,Chennai,Midnight Masala,300,3.8,"North Indian,Chinese,Biryani",13.05,80.2241,Locality (matched)
11092,Banjara Hills,Hyderabad,Karachi Bakery Banjara,200,4.1,"Bakery,Pizzas,Snacks,Chinese,Italian,American,Sweets,Desserts,Beverages",17.4156,78.4347,Locality (matched)
11162,Dilsukhnagar,Hyderabad,Desi Pizza,200,3.9,Pizzas,17.3687,78.5247,Locality (matched)
11188,Bibwewadi,Pune,Khushboo,500,4.3,"North Indian,Chinese,Fast Food",18.475,73.863,Locality (matched)
11316,Anna Nagar,Chennai,Mainland China,850,4.3,"Chinese,Oriental,Thai,Pan-Asian,Seafood,Asian,Desserts",13.085,80.2101,Locality (matched)
11322,Kodambakkam,Chennai,Kairali Kerala Mess,200,4.1,Kerala,13.05,80.2241,Locality (matched)
11510,Khar West,Mumbai,Cairo Grill,400,3.8,Lebanese  Middle Eastern,19.0696,72.8355,Locality (matched)
11553,Habsiguda,Hyderabad,Suruchi - The Family Restaurant,500,4.2,"Biryani,North Indian,Chinese",17.4055,78.546,Locality (matched)
11615,Park Street Area,Kolkata,The 6 Russell Street,300,3.8,"Street Food,Chinese",22.552,88.352,Locality (matched)
11723,Gandhi Nagar,Chennai,Swiss Hutte,1200,2.9,"Mediterranean,Seafood,Thai",13.008,80.257,Locality (matched)
11834,Punjabi Bagh,Delhi,Grillz N Gravy,500,2.9,"Chinese,Mughlai,Indian",28.665,77.131,Locality (matched)
11858,Ballygunge,Kolkata,The Corner Courtyard,1100,3.6,"Italian,Continental",22.528,88.366,Locality (matched)
11929,Chembur,Mumbai,Blisss,300,4.3,Desserts  Fast Food  Bakery,19.0522,72.9006,Locality (matched)
11941,Chembur,Mumbai,The Golden Wok,1200,4.2,"Chinese,Seafood",19.0522,72.9006,Locality (matched)
11943,Chembur,Mumbai,Singh Saab,600,4.1,"North Indian,Chinese,Biryani,Punjabi,Desserts,Pan-Asian,Tandoor,Combo,Beverages,Indian,Grill",19.0522,72.9006,Locality (matched)
12020,Sector 11 Rohini,Delhi,U.S. Burger Point,200,3.7,Italian,28.718,77.11,Locality (matched)
12046,Himayatnagar,Hyderabad,Subway,350,4.3,"Fast Food,Salads,Snacks,Desserts,Beverages",17.4008,78.4813,Locality (matched)
12054,Wanowrie,Pune,The Garage Grill,400,4.3,"Mughlai,Street Food",18.4934,73.889,Locality (matched)
12181,Kasba Peth,Pune,Coconut Grove,1000,2.9,"Chettinad,North Indian,Mangalorean,Seafood",18.517,73.857,Locality (matched)
12401,Ashok Nagar,Bangalore,Portland Steak House,1500,4.1,"American,European",12.9843,77.5936,Locality (matched)
12434,Mumbai,Mumbai,J.J Jalebi,100,3.6,"Desserts,Sweets",19.076,72.8777,Locality (matched)
12457,Park Street Area,Kolkata,Flavours Of China,1000,4.5,"North Indian,Chinese",22.552,88.352,Locality (matched)
12458,Park Street Area,Kolkata,One Step Up,800,4.6,Continental,22.552,88.352,Locality (matched)
12468,Mylapore,Chennai,The Brew Room,700,4.7,Continental,13.0339,80.2695,Locality (matched)
12614,Royapettah,Chennai,Hotel Millath,350,4.4,"Chinese,South Indian",13.0569,80.265,Locality (matched)
12624,Thousand Lights,Chennai,Amadora Gourmet Ice Creams,300,4.7,"Ice Cream,Desserts",13.0569,80.254,Locality (matched)
12785,Sector 10 Rohini,Delhi,Pind Balluchi,400,3.8,"Mughlai,North Indian",28.72,77.115,Locality (matched)
12952,Ballygunge,Kolkata,Zeeshan Park Circus,400,4.1,"Desserts,Mughlai,Indian,Tandoor",22.528,88.366,Locality (matched)
12953,College Square,Kolkata,Food Station College Street,500,4.5,Indian  Chinese  South Indian  Continental,22.575,88.363,Locality (matched)
13008,Anna Nagar,Chennai,Pantry D'Or,850,4.2,"Italian,Continental",13.085,80.2101,Locality (matched)
13079,Shalimar Bagh,Delhi,Chawla'S (Shalimar Bagh),400,4.2,"North Indian,Chinese",28.71,77.158,Locality (matched)
13103,Sector 10 Rohini,Delhi,Berco'S,600,4.1,"Chinese,Thai,Asian,Beverages,Desserts,Oriental,Seafood,Pan-Asian",28.72,77.115,Locality (matched)
13179,Kothapet,Hyderabad,Kritunga Restaurant,500,4,"Biryani,Andhra,Rayalaseema,South Indian,North Indian,Chinese",17.3745,78.531,Locality (matched)
13219,Koramangala,Bangalore,Bistro Oui,800,4.2,Continental,12.9352,77.6245,Locality (matched)
13320,Nungambakkam,Chennai,Kumarakom,450,4.3,"North Indian,Chinese,Kerala",13.0569,80.2425,Locality (matched)
13434,Masab Tank,Hyderabad,Cafe 555 & Aqeeq Restaurant,300,3.9,"Biryani,North Indian,Chinese",17.402,78.453,Locality (matched)
13488,Alwarpet,Chennai,Frootster,150,4.1,"Healthy Food,Fast Food,Beverages",13.0339,80.254,Locality (matched)
13500,Gopalapuram,Chennai,Mandarin Chinese Restaurant,350,4,Chinese,13.045,80.257,Locality (matched)
13506,Thousand Lights,Chennai,Rangi'S,500,4.3,Chinese,13.0569,80.254,Locality (matched)
13552,Banjara Hills,Hyderabad,Shadab Go,500,4.1,"North Indian,Biryani,Chinese",17.4156,78.4347,Locality (matched)
13571,Ballygunge,Kolkata,Haji Saheb Park Circus,800,4.2,"Mughlai,North Indian,Chinese",22.528,88.366,Locality (matched)
13578,Bidhannagar,Kolkata,The Sonnet,1200,2.9,"Indian,Chinese,Continental",22.585,88.418,Locality (matched)
13713,Thousand Lights,Chennai,Little Italy,1200,4.3,"Pizzas,Salads,Combo,Italian,Mexican,Desserts,Beverages",13.0569,80.254,Locality (matched)
13806,Santacruz East,Mumbai,Mr. Chows,800,4.4,"Chinese,Asian,Thai,Seafood",19.0822,72.8416,Locality (matched)
13940,Himayatnagar,Hyderabad,Eagles Pizza,150,3.7,Pizzas,17.4008,78.4813,Locality (matched)
14002,Jayamahal,Bangalore,Five Star Chicken,300,4.3,Biryani,12.9989,77.5959,Locality (matched)
14017,Thousand Lights,Chennai,Haagen Dazs,500,4.2,"Ice Cream,Desserts",13.0569,80.254,Locality (matched)
14107,Alwarpet,Chennai,Cafe De Paris,500,2.9,Continental,13.0339,80.254,Locality (matched)
14108,Alwarpet,Chennai,Sushi In A Box,1500,4.4,Japanese,13.0339,80.254,Locality (matched)
14133,New Alipore,Kolkata,New Punjabi Hotel Ajanta,300,4.2,"North Indian,Chinese",22.51,88.332,Locality (matched)
14160,Kondhwa,Pune,Shee Chinese,400,4.3,"Chinese,Asian,Thai",18.4633,73.893,Locality (matched)
14333,Andheri East,Mumbai,Cafe Coffee Day,300,3.9,Beverages  Snacks  Desserts,19.1136,72.8697,Locality (matched)
14725,Chetpet,Chennai,Le Wrap Factorie,200,4.4,"Mexican,Continental",13.07,80.244,Locality (matched)
14894,Madhura Nagar,Hyderabad,Rk Sweets And Juices,200,4.2,Sweets  Desserts  Bakery  Beverages,17.433,78.443,Locality (matched)
14920,Mylapore,Chennai,Pedreno'S,1000,4.1,"Italian,Italian-American,American",13.0339,80.2695,Locality (matched)
14941,Aminjikarai,Chennai,Cafe Toastie Express,250,4.2,Fast Food,13.073,80.226,Locality (matched)
15012,Lake Town,Kolkata,The Pind Punjabi Dhaba,500,4.3,"Punjabi,North Indian,Tandoor,Biryani,Combo",22.605,88.395,Locality (matched)
15071,Wanowrie,Pune,The Fat And The Sexy Chef,500,3.9,"American,Mexican",18.4934,73.889,Locality (matched)
15083,Wadgaon Sheri,Pune,The Bohemian Kitchen,300,4.5,"American,Italian,Fast Food",18.554,73.911,Locality (matched)
15089,Anand Nagar,Pune,One Way Paratha,250,4.3,"North Indian,Fast Food",18.5,73.86,Locality (matched)
15092,Anand Nagar,Pune,Pizza & Soup,500,2.9,"Italian,Pizzas,Fast Food",18.5,73.86,Locality (matched)
15121,Kothrud,Pune,Sudit Su'S Chinese,350,4,Chinese,18.5074,73.8077,Locality (matched)
15234,Paschim Vihar,Delhi,Hong Kong Express,450,4.3,"Chinese,Thai",28.6692,77.1013,Locality (matched)
15265,Beleghata,Kolkata,Bake O Cake,400,4.2,"Bakery,Continental,Fast Food,Desserts",22.562,88.39,Locality (matched)
15268,Bhowanipore,Kolkata,The Country House,500,4.3,Continental  Italian  Fast Food  Beverages  Desserts,22.527,88.345,Locality (matched)
15287,Andheri East,Mumbai,Punjab Depot,249,3.9,"North Indian,Tandoor,Mughlai,Biryani,Snacks,Desserts,Beverages,Combo",19.1136,72.8697,Locality (matched)
15367,Chembur,Mumbai,Art House - The Fern Residency,800,2.9,Chinese  North Indian  Continental  Pan-Asian  Italian  American  Tandoor  Fast Food  Desserts,19.0522,72.9006,Locality (matched)
15372,Sion,Mumbai,Central Peninsula,400,4.4,"North Indian,Chinese,South Indian",19.0448,72.8619,Locality (matched)
15409,Dum Dum,Kolkata,Noodle Oodle,600,4.1,Chinese,22.642,88.42,Locality (matched)
15420,Elgin,Kolkata,Handa'S Restaurant,300,3,Indian  Chinese  Fast Food,22.538,88.352,Locality (matched)
15553,Poongavanapuram,Chennai,Anjappar,600,4,"North Indian,Chinese,Chettinad,South Indian,Seafood",13.0827,80.2707,City-level (approximate fallback)
15567,Egmore,Chennai,Ponnusamy Hotel,600,4.2,"Biryani,South Indian,Tandoor",13.0732,80.2609,Locality (matched)
15617,Yerawada,Pune,Exotica,1100,4.1,"North Indian,Chinese,Mediterranean,Continental",18.558,73.883,Locality (matched)
15666,Rohini,Delhi,Behrouz Biryani,500,4.2,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",28.7041,77.1025,Locality (matched)
15706,Park Street Area,Kolkata,Oasis,900,4.3,"Indian,Chinese,Continental",22.552,88.352,Locality (matched)
15794,Sion,Mumbai,Hazara Restaurant & Bar,600,4,Mughlai  North Indian  Chinese  Seafood,19.0448,72.8619,Locality (matched)
15837,Bandra Area,Mumbai,Pizzaexpress,1000,4.2,"Pizzas,Pastas,Italian,European,Salads,Continental,Desserts,Beverages",19.0596,72.8295,Locality (matched)
15846,Rohini,Delhi,Faasos,200,4.1,"Combo,Snacks,Beverages,Desserts,Indian",28.7041,77.1025,Locality (matched)
15923,Choolaimedu,Chennai,Cafe Chef'S Paradise,450,4.2,"Italian,Chinese,Continental,Indian",13.064,80.228,Locality (matched)
15955,Sadashiv Peth,Pune,Hotel Malwani Solkadi,500,2.9,Maharashtrian,18.5122,73.852,Locality (matched)
15963,T. Nagar,Chennai,New Andhra Meals Hotel,400,4.4,"Andhra,South Indian",13.0418,80.2341,Locality (matched)
16022,New Nallakunta,Hyderabad,New Astoria Restaurant,450,3.8,"Chinese,Biryani",17.403,78.495,Locality (matched)
16102,Taltala,Kolkata,Kasturi Restaurant,500,4.1,Bengali,22.562,88.358,Locality (matched)
16107,Ballygunge,Kolkata,Kasturi Restaurant,500,4.3,Bengali,22.528,88.366,Locality (matched)
16118,Kondhwa,Pune,Cafe Zam Zam,250,4.1,"Mughlai,North Indian,Chinese,Fast Food,Biryani",18.4633,73.893,Locality (matched)
16119,Anand Nagar,Pune,One Way Paratha,250,4.3,"North Indian,Fast Food",18.5,73.86,Locality (matched)
16141,T. Nagar,Chennai,Moonlight Takeaway & Delivery,250,4,"Indian,Chinese,Tandoor",13.0418,80.2341,Locality (matched)
16275,Sangamvadi,Pune,Taste Of Hyderabad,350,3.8,"Biryani,Hyderabadi,North Indian,Chinese,Beverages",18.533,73.876,Locality (matched)
16281,Shivajinagar,Pune,Fountain Family Rest O Bar,500,4.4,"North Indian,Chinese",18.5308,73.8478,Locality (matched)
16296,Gopalapuram,Chennai,Sera - The Tapas Bar & Restaurant,1000,4.1,"Chinese,Continental,Spanish",13.045,80.257,Locality (matched)
16328,Shobhabazar,Kolkata,C/O. Bangali,700,4.2,"Indian,Bengali,Continental",22.597,88.362,Locality (matched)
16341,Tangra,Kolkata,Kim Ling,600,4.3,"Chinese,Asian,Oriental,Pan-Asian,Thai,Seafood",22.546,88.396,Locality (matched)
16344,Tangra,Kolkata,Beijing,1200,4.2,"Chinese,Asian,Oriental,Pan-Asian,Thai,Seafood",22.546,88.396,Locality (matched)
16392,Richmond Town,Bangalore,Kabab Magic,400,3.3,"North Indian,Chinese",12.9611,77.6033,Locality (matched)
16394,Banjara Hills,Hyderabad,Exotica,1000,4.5,"Indian,Chinese,North Indian,Punjabi,Tandoor,Kebabs,Biryani,Seafood,Oriental,Desserts,Sweets,Beverages,Combo",17.4156,78.4347,Locality (matched)
